listener,psi_star,alpha,c,switch_type,mean_abias,abias_r150,std_150
vig,inf,1.5,3.5,soft,0.01668716551301877,0.0015472459465265278,0.003521613012865677
vig,inf,3.0,2.0,hard,0.012810852290908498,0.00027918070554733347,0.001068268558740928
vig,inf,3.0,2.0,hard_amnesic,0.012810852290908498,0.00027918070554733347,0.001068268558740928
vig,inf,3.0,2.0,soft,0.012810852290908498,0.00027918070554733347,0.001068268558740928
vig,inf,3.0,3.5,hard,0.012810852290908498,0.00027918070554733347,0.001068268558740928
vig,inf,3.0,3.5,hard_amnesic,0.012810852290908498,0.00027918070554733347,0.001068268558740928
vig,inf,3.0,3.5,soft,0.012810852290908498,0.00027918070554733347,0.001068268558740928
vig,inf,5.0,2.0,hard,0.01220276799251636,0.00028954189121723135,0.0008297474516413088
vig,inf,5.0,2.0,hard_amnesic,0.01220276799251636,0.00028954189121723135,0.0008297474516413088
vig,inf,5.0,2.0,soft,0.01220276799251636,0.00028954189121723135,0.0008297474516413088
vig,inf,5.0,3.5,hard,0.01220276799251636,0.00028954189121723135,0.0008297474516413088
vig,inf,5.0,3.5,hard_amnesic,0.01220276799251636,0.00028954189121723135,0.0008297474516413088
vig,inf,5.0,3.5,soft,0.01220276799251636,0.00028954189121723135,0.0008297474516413088
vig,inf,10.0,2.0,hard,0.010839352680683138,0.0002615493267774589,0.0007402355383169777
vig,inf,10.0,2.0,hard_amnesic,0.010839352680683138,0.0002615493267774589,0.0007402355383169777
vig,inf,10.0,2.0,soft,0.010839352680683138,0.0002615493267774589,0.0007402355383169777
vig,inf,10.0,3.5,hard,0.010839352680683138,0.0002615493267774589,0.0007402355383169777
vig,inf,10.0,3.5,hard_amnesic,0.010839352680683138,0.0002615493267774589,0.0007402355383169777
vig,inf,10.0,3.5,soft,0.010839352680683138,0.0002615493267774589,0.0007402355383169777
vig,low,1.5,2.0,hard,0.029113199283599855,0.00651369377374649,0.012149245251791441
vig,low,1.5,2.0,hard_amnesic,0.029113199283599855,0.00651369377374649,0.012149245251791441
vig,low,1.5,2.0,soft,0.029113199283599855,0.00651369377374649,0.012149245251791441
