score_type,round,emp_var_sus,mean_sigma_bar_sq,theo_var_sus,ratio_emp_over_theo
sus,29,0.009340468113905872,0.3455103803390504,0.011914151046174153,0.7839810052521756
sus,30,0.009245560949059022,0.34580337262283256,0.011526779087427752,0.802094052374366
sus,31,0.008933862676915141,0.3461607947041574,0.011166477248521206,0.8000609751923567
sus,32,0.008816447195182407,0.3462684315235631,0.010820888485111348,0.8147618568764582
sus,33,0.008622199628810863,0.34648532566745416,0.010499555323256186,0.8211966472249507
sus,34,0.008514000946789375,0.3467832401127686,0.010199507062140253,0.8347463161619505
sus,35,0.008132795603016064,0.34694902445022174,0.009912829270006335,0.8204313200090924
sus,36,0.00790763897877663,0.34718685046903214,0.009644079179695337,0.8199475379075474
sus,37,0.0077575266977074455,0.347343270756745,0.009387655966398513,0.8263539615718948
sus,38,0.007627721855422715,0.3476451359847581,0.009148556210125213,0.8337623642712818
sus,39,0.007453717682090257,0.34789630988647585,0.008920418202217329,0.8355793992077079
sus,40,0.007345300179296917,0.34814353131891496,0.008703588282972874,0.8439392972742952
sus,41,0.0072137520082707594,0.3483779222178259,0.008497022493117705,0.8489740981754079
sus,42,0.007001421980593825,0.34857790424852014,0.008299473910679051,0.8435982877884579
sus,43,0.00676782729715815,0.34876492929924274,0.008110812309284714,0.8344204056369046
sus,44,0.006671417658130018,0.3489183766153218,0.007929963104893677,0.8412923956749565
sus,45,0.006403361532826016,0.34912864361975454,0.007758414302661212,0.825344108090438
sus,46,0.0062506793547729015,0.34930829827777227,0.007593658658212441,0.8231446310814715
sus,47,0.006047518894136534,0.34950015817859775,0.0074361735782680375,0.8132568222735145
sus,48,0.005995986536428909,0.349762854462223,0.007286726134629645,0.8228642638198534
sus,49,0.005874545778049424,0.349878946566797,0.0071403866646285105,0.8227209609180256
sus,50,0.005803968798222535,0.3500617533011252,0.007001235066022504,0.8289921340292674
sus,51,0.0056481655579456985,0.3502433159966995,0.006867515999935284,0.8224466543651189
sus,52,0.005486991590848001,0.3503684366671679,0.00673785455129169,0.8143529292712484
sus,53,0.005386438869180979,0.3505113823277586,0.006613422308070917,0.8144707260879823
sus,54,0.005398644168557644,0.350704500704034,0.006494527790815444,0.8312604614907341
sus,55,0.005370882988561072,0.35089031268422816,0.006379823866985966,0.8418544305516148
sus,56,0.005224271131757074,0.3510190620522442,0.006268197536647218,0.8334566837138118
sus,57,0.0051778684903899825,0.35114800672919,0.0061604913461261405,0.8404960253123228
sus,58,0.005067305350186487,0.35125048851605534,0.00605604290544923,0.8367353780844128
sus,59,0.005012172999489611,0.3514023968785527,0.005955972828450045,0.8415372507322126
sus,60,0.004911532679541246,0.3513813565561115,0.005856355942601859,0.8386670358972669
sus,61,0.004822474057811248,0.35153731436795166,0.0057629067929172405,0.836812780615885
sus,62,0.004797221204746355,0.35162135596846417,0.005671312193039744,0.8458750006098873
sus,63,0.004683557565941016,0.3517751736666216,0.0055837329153432,0.8387861018694776
sus,64,0.00463574929301113,0.3518225354184291,0.005497227115912955,0.8432886608581107
sus,65,0.0045073912314379004,0.3518993274244211,0.0054138358065295555,0.8325688832309239
sus,66,0.00448178254931545,0.35194476730976587,0.005332496474390392,0.8404661064174083
sus,67,0.004404236712712563,0.3520466306459302,0.005254427323073585,0.8381953811355218
sus,68,0.004296968518037723,0.3521825965134769,0.0051791558310805424,0.8296658100633426
sus,69,0.0042707380696489815,0.3522215408281714,0.0051046600120024845,0.8366351646548998
sus,70,0.004223204010203565,0.3522775963470459,0.0050325370906720845,0.8391799074926569
sus,71,0.004162729972961409,0.3523567480781415,0.004962771099692133,0.8387914512558609
sus,72,0.004245360342169124,0.3524228719434699,0.004894762110325971,0.8673272053841244
sus,73,0.004190996853523825,0.35249327448483836,0.0048286749929429915,0.8679393124716159
sus,74,0.004129516432556308,0.3525180412048547,0.004763757313579117,0.8668612107474699
sus,75,0.004145660694612464,0.3526030406567292,0.004701373875423056,0.8817977051951466
sus,76,0.004073045074312643,0.3526810085927381,0.004640539586746554,0.8777093693899987
sus,77,0.00407087953092257,0.3527104883446802,0.004580655692788055,0.8887110937702447
sus,78,0.004020906623165291,0.352778479331373,0.004522801017068885,0.8890301846113807
sus,79,0.00397318861094045,0.3528207436827488,0.00446608536307277,0.8896356177587266
sus,80,0.003948668388973283,0.35285209648732574,0.004410651206091572,0.8952574584722904
sus,81,0.003935022025102711,0.3528941127791487,0.004356717441717886,0.9032079949511491
sus,82,0.003832948226314492,0.35294078601488743,0.004304155927010823,0.8905226230910324
sus,83,0.0038866306205739224,0.35297977957588783,0.004252768428625155,0.9139060087102842
sus,84,0.003855992850005898,0.3530142162332319,0.004202550193252761,0.9175364178152435
sus,85,0.0038372601962000886,0.3530803840509684,0.004153886871187864,0.9237758068993267
sus,86,0.0038141529078403666,0.35308790885168456,0.004105673358740518,0.9289957029144715
sus,87,0.003783641302107709,0.3531450869985956,0.00405913893101834,0.9321290466789922
sus,88,0.0037657355869937996,0.35317307967089745,0.004013330450805653,0.9383068833113032
sus,89,0.0037107362123232727,0.35319531593439973,0.0039684866958921315,0.9350506872466873
sus,90,0.0036196403381214856,0.3532233562837068,0.003924703958707853,0.9222709218845629
sus,91,0.0036296276410597156,0.35325139553020646,0.003881883467364906,0.9350171563814547
sus,92,0.0036142358517129245,0.35330547491255654,0.0038402769012234406,0.9411393877773492
sus,93,0.0035471174282016363,0.3533142135072048,0.0037990775645936003,0.9336786016847443
sus,94,0.003446874376980116,0.35334216668807505,0.003758959220085905,0.9169757305590943
sus,95,0.0033469985498341464,0.35339119463537877,0.0037199073119513555,0.899753211345045
sus,96,0.003348307960321085,0.3534232172718179,0.0036814918465814367,0.9094975895248172
sus,97,0.0033294739778246905,0.35347363797992143,0.0036440581235043447,0.9136720285413199
sus,98,0.003244392946510166,0.3535160720091315,0.0036073068572360354,0.8993947770210103
sus,99,0.0031871192687207843,0.35354628593791315,0.0035711746054334663,0.8924568582761677
sus,100,0.0031776723635938316,0.3535794532383266,0.003535794532383266,0.8987152207206888
sus,101,0.0031239117298304917,0.35360018310041436,0.0035009919118852905,0.8922933295633521
sus,102,0.0030769155074954714,0.3536034294341196,0.0034667002885698,0.8875631728651294
sus,103,0.003047757672480555,0.35364592196106504,0.0034334555530200488,0.8876648103977243
sus,104,0.0030077898628993608,0.3536668122278689,0.00340064242526797,0.8844769566333772
sus,105,0.0029973086599471683,0.35369546897753495,0.0033685282759765233,0.8897976844437383
sus,106,0.002947461454330102,0.3536987998261575,0.003336781130435448,0.8833247789151396
sus,107,0.0029109667873273223,0.3537057437463669,0.0033056611565081017,0.8806004758219955
sus,108,0.0028803437568773456,0.3537250899873064,0.0032752323146972816,0.8794318937170006
sus,109,0.00281549525892374,0.3537550681815395,0.003245459341115041,0.8675182656752746
sus,110,0.0027742487320818795,0.353740028629957,0.0032158184420905183,0.8626882338165875
sus,111,0.002741934959455255,0.3537625302012127,0.0031870498216325467,0.8603363966399231
sus,112,0.0026933609576986787,0.353727772370001,0.003158283681875009,0.8527926016131916
sus,113,0.0026960724676946385,0.3537462616851852,0.003130497891019338,0.8612280095856433
sus,114,0.0026791112321770684,0.35377165322771903,0.0031032601160326232,0.8633215173732166
sus,115,0.0026417970013723337,0.35378714603680766,0.003076409965537458,0.8587272278292739
sus,116,0.0026054444792454347,0.3537659873784746,0.0030497067877454705,0.8543262223485879
sus,117,0.0025984503281949573,0.3537692602515975,0.0030236688910392946,0.8593699977849819
sus,118,0.0025772890227900767,0.3537762871386954,0.0029981041282940287,0.8596395963927367
sus,119,0.002552810084374259,0.35375033205267276,0.0029726918659888466,0.8587536816652482
sus,120,0.0025413945281802415,0.35375878902619623,0.0029479899085516352,0.8620770786250227
sus,121,0.0025187978913244723,0.3537400849930341,0.002923471776801935,0.8615776322218693
sus,122,0.0024624674910951974,0.35373538750031297,0.0028994703893468277,0.8492818206189457
sus,123,0.002447981114527708,0.3537455706315351,0.0028759802490368708,0.851181476419216
sus,124,0.0024511828163185966,0.3537232662628703,0.0028526069859908898,0.8592781369309963
sus,125,0.002424278476514766,0.3537051842965613,0.0028296414743724904,0.8567440428305078
sus,126,0.0023949263737662084,0.3537101980604986,0.0028072237941309413,0.8531298355240781
sus,127,0.002358126231981423,0.35370392225053643,0.002785070253941232,0.8467026024368225
sus,128,0.002363720666308282,0.35367346528162996,0.002763073947512734,0.855467754830108
sus,129,0.0023404441706437237,0.35368270840046795,0.002741726421709054,0.8536388430705675
sus,130,0.0023171540148240162,0.35368982635526075,0.0027206909719635444,0.8516785032559974
sus,131,0.0022808243515648396,0.3536376196779938,0.0026995238143358302,0.8448987704618549
sus,132,0.0022591769745965414,0.35363984200359233,0.0026790897121484266,0.8432629054384495
sus,133,0.002251433915005346,0.35362058563861204,0.0026588013957790377,0.8467852915150393
sus,134,0.002247550509727167,0.35360709982116095,0.002638858953889261,0.8517130127074933
sus,135,0.0022300873752150755,0.3536127697828063,0.0026193538502430097,0.8513883586244676
sus,136,0.0022028192429571526,0.3536017059154902,0.0026000125434962515,0.8472340829536957
sus,137,0.002177232140036751,0.3535881927592155,0.002580935713570916,0.8435824761494695
sus,138,0.0021408202598267143,0.35356783238485207,0.002562085741919218,0.8355771334268695
sus,139,0.002124147890095628,0.3535437792080208,0.0025434804259569844,0.8351343570086323
sus,140,0.0021218664432776685,0.3535260755763027,0.002525186254116448,0.8402811633473352
sus,141,0.0021177672052573393,0.35351263500207436,0.0025071818085253502,0.8446803490900195
sus,142,0.0020971804081907786,0.3534903267897461,0.0024893684985193387,0.8424547870024742
sus,143,0.002065686309566774,0.3534611355508033,0.00247175619266296,0.8357160450122288
sus,144,0.0020478429262817247,0.35344388846815117,0.002454471447695494,0.8343315332530947
sus,145,0.002031193124062247,0.35341651603210833,0.0024373552829800573,0.8333594770717169
sus,146,0.002008431959741887,0.35341820298654136,0.0024206726231954887,0.8296999521936965
sus,147,0.001997587447797381,0.35340852472745277,0.0024041396239962774,0.830894939652837
sus,148,0.0019764409472760635,0.35339884057076354,0.0023878300038565102,0.8277142611006542
sus,149,0.001959416761783268,0.3533764612083969,0.002371654102069778,0.8261815076967824
sus,150,0.001929565103114348,0.35335466843927243,0.0023556977895951496,0.8191055370671988
