score_type,round,emp_var,theo_var_mean,n,ratio_emp_over_theo
sus,88,0.3157215035661974,0.32158376057201926,1000,0.9817706684087706
sus,89,0.31053005905882497,0.3216598275676313,1000,0.9653989477238459
sus,90,0.3587543816427395,0.3216282805724624,1000,1.1154317058319523
sus,91,0.32837827791038654,0.3219220575354818,1000,1.0200552283504
sus,92,0.3188143957847257,0.3216561926707773,1000,0.9911651106031706
sus,93,0.35914413041355386,0.3216304653802751,1000,1.1166359193894304
sus,94,0.3244535438665539,0.32189574363773094,1000,1.0079460517244414
sus,95,0.29156648344114244,0.32201886319857587,1000,0.9054329319253118
sus,96,0.3114438620757941,0.32196543014724743,1000,0.9673208143289129
sus,97,0.3136288711156536,0.3218506194866566,1000,0.9744547691593184
sus,98,0.3284308364923427,0.3215244391448554,1000,1.0214801629569932
sus,99,0.284964808935371,0.3219678432703028,1000,0.8850722669721196
sus,100,0.35912274795517235,0.3216897132485471,1000,1.1163637914579612
sus,101,0.32290154568853285,0.32203107787817487,1000,1.0027030552954497
sus,102,0.32013211246310047,0.3221069007526254,1000,0.9938691524928194
sus,103,0.3323130105380383,0.32192842809985006,1000,1.0322574259734756
sus,104,0.31926773340091535,0.3218656407871349,1000,0.9919285967279196
sus,105,0.30833672629912307,0.3216162330668272,1000,0.9587100854920316
sus,106,0.2753393430170532,0.32139890800180443,1000,0.8566903500976032
sus,107,0.3086173490115872,0.3215405351886957,1000,0.9598085318557907
sus,108,0.30252941514614307,0.32132624952050914,1000,0.9415023378811561
sus,109,0.2943305783590033,0.32126335329623257,1000,0.9161660529877028
sus,110,0.3288039434386122,0.32121778804758017,1000,1.0236168595679027
sus,111,0.29127489111269095,0.3216960319351895,1000,0.9054351381349107
sus,112,0.3008270636037463,0.32154599012749463,1000,0.9355646558816262
sus,113,0.30124450697924693,0.3218901326890401,1000,0.935861265651974
sus,114,0.3291345922453905,0.3219753157558495,1000,1.0222354824708668
sus,115,0.3572765053824577,0.3218231831973216,1000,1.1101639783464523
sus,116,0.32405615142959526,0.32177504544086805,1000,1.0070891326752882
sus,117,0.3307599470953324,0.32143151521974184,1000,1.0290215222649008
sus,118,0.36885094361010506,0.32127845141126576,1000,1.1480724648350042
sus,119,0.34145195218297275,0.32106662816094417,1000,1.0634925035304816
sus,120,0.29192611949522695,0.32128559346528524,1000,0.9086187660847278
sus,121,0.32236835961546934,0.3214061051533623,1000,1.0029938898069402
sus,122,0.31034918629473435,0.32135786078225864,1000,0.9657432543870977
sus,123,0.3038126649573886,0.32132183146731375,1000,0.9455089421407514
sus,124,0.3132721732239693,0.32115772635979367,1000,0.9754464785100945
sus,125,0.3559998842480759,0.32113435501690046,1000,1.1085699137650362
sus,126,0.2924986442099558,0.3211206211185073,1000,0.9108684555701928
sus,127,0.28817259267804446,0.3209561953216744,1000,0.8978564579170283
sus,128,0.3351651570923859,0.32097073524292746,1000,1.0442234144452933
sus,129,0.2936195053460527,0.3208431157659028,1000,0.9151497754444159
sus,130,0.3173543523455148,0.32046223841622457,1000,0.9903018649371313
sus,131,0.3359324066939894,0.32062073558589543,1000,1.0477563345368595
sus,132,0.29379597759635634,0.32070819855865035,1000,0.916085023447343
sus,133,0.2990967940924401,0.3208553554457908,1000,0.9321857622631241
sus,134,0.3290569924315,0.320710517238567,1000,1.026024950054021
sus,135,0.32619826345921904,0.3205730668491489,1000,1.0175473150797076
sus,136,0.3424011514929122,0.32040156109568946,1000,1.0686625568302162
sus,137,0.31100759988231946,0.3205689342957497,1000,0.9701738584419127
sus,138,0.2935003520347213,0.3204634861372237,1000,0.9158620708165277
sus,139,0.3357801806611996,0.3205172603400342,1000,1.0476196517621954
sus,140,0.34928876250374435,0.3204537313858312,1000,1.0899818859752808
sus,141,0.3356891099546346,0.3205136789528324,1000,1.0473472179140144
sus,142,0.3473267366955994,0.32004015425431076,1000,1.0852598715460127
sus,143,0.341492470231386,0.31998963334923514,1000,1.0671985422061558
sus,144,0.33118927206968657,0.31990656758435526,1000,1.0352687491555053
sus,145,0.35980452941954055,0.31995937935560337,1000,1.1245319019688846
sus,146,0.26831819862873435,0.3200808197925686,1000,0.8382826524957682
sus,147,0.3805741252374137,0.3199236912878563,1000,1.1895778137136652
sus,148,0.3167527253287965,0.31974557240286333,1000,0.9906399108154155
sus,149,0.31073931526269494,0.3194817012534525,1000,0.9726357223075446
sus,150,0.3198574099458976,0.31961634191884125,1000,1.000754241868889
