listener,psi_star,alpha,c,switch_type,theta_star,mean_abias,abias_r150,std_150
switch,high,10.0,2.0,hard,0.1,0.21005574885507422,0.10671286036570866,0.04775742781700198
switch,high,10.0,2.0,hard,0.3,0.17465452607704532,0.07175493657588959,0.04444674041199808
switch,high,10.0,2.0,hard,0.5,0.06218637165096071,0.02560725063085556,0.027775793988257646
switch,high,10.0,2.0,hard,0.7,0.025809140443801875,0.006298194328943881,0.013301237009000034
switch,high,10.0,2.0,hard,0.9,0.010652178843816144,2.74956226349099e-05,0.0006256941865080042
switch,high,10.0,2.0,soft,0.1,0.20219813494880992,0.10073246459166209,0.047896233914677094
switch,high,10.0,2.0,soft,0.3,0.14022056182490455,0.05611192991336188,0.04140529343082259
switch,high,10.0,2.0,soft,0.5,0.09157958137989045,0.04721120794614156,0.034247964768049616
switch,high,10.0,2.0,soft,0.7,0.034653564059072085,0.01622017562389376,0.023446583251158396
switch,high,10.0,2.0,soft,0.9,0.014418539875083522,0.00198292930920921,0.0019716558865184195
switch,high,10.0,3.5,hard,0.1,0.2024673727999131,0.08636484853923321,0.03928635666913275
switch,high,10.0,3.5,hard,0.3,0.16917192096809547,0.07463991791009904,0.048887036988890034
switch,high,10.0,3.5,hard,0.5,0.0718310960597462,0.027632685502370198,0.029780722525902092
switch,high,10.0,3.5,hard,0.7,0.0291751585205396,0.0079287697871526,0.015791444674444696
switch,high,10.0,3.5,hard,0.9,0.010579063177108787,0.0004232943058014138,0.001893935393205067
switch,high,10.0,3.5,soft,0.1,0.2025469450602929,0.0921731154123942,0.04366700991304242
switch,high,10.0,3.5,soft,0.3,0.14284937369889683,0.05590658088525137,0.03789903095457703
switch,high,10.0,3.5,soft,0.5,0.08693296073873838,0.04266671538352966,0.031043495032160234
switch,high,10.0,3.5,soft,0.7,0.03810973736908703,0.01936780333518983,0.022022934201716755
switch,high,10.0,3.5,soft,0.9,0.011962561491462942,0.00039049784342450137,0.0014729043053624954
switch,inf,1.5,2.0,hard,0.1,0.006961259152326315,7.450580591372713e-09,6.5817711310404516e-06
switch,inf,1.5,2.0,hard,0.3,0.028522464193238155,0.008882984419663752,0.007519892080563295
switch,inf,1.5,2.0,hard,0.5,0.01526062103940381,0.0008330186208089193,0.004116068231329943
switch,inf,1.5,2.0,hard,0.7,0.02820506242248745,0.01245155632495878,0.009555541586208468
switch,inf,1.5,2.0,hard,0.9,0.0065362219909827135,2.682209017113024e-08,5.96235088818157e-06
switch,inf,1.5,2.0,soft,0.1,0.0056894331533047845,1.738468800397778e-09,1.474489862805332e-06
switch,inf,1.5,2.0,soft,0.3,0.020689774186743632,0.0035951494177182573,0.005590387382350552
switch,inf,1.5,2.0,soft,0.5,0.017558815245827038,0.0014985044797261556,0.005764744643238373
switch,inf,1.5,2.0,soft,0.7,0.024710265514585685,0.0056501207749048545,0.004777625685286087
